Seizure file	Match ID
SSDN, 06-16, 0.5t	SS.B010
SSDN, 06-16, 0.5t	SS.B012
SSDN, 06-16, 0.5t	SS.B013-SS.B027
SSDN, 06-16, 0.5t	SS.B016
SSDN, 06-16, 0.5t	SS.B017
SSDN, 06-16, 0.5t	SS.B018
SSDN, 06-16, 0.5t	SS.B019-SS.B068
SSDN, 06-16, 0.5t	SS.B020
SSDN, 06-16, 0.5t	SS.B022
SSDN, 06-16, 0.5t	SS.B023
SSDN, 06-16, 0.5t	SS.B024
SSDN, 06-16, 0.5t	SS.B025
SSDN, 06-16, 0.5t	SS.B026
SSDN, 06-16, 0.5t	SS.B028
SSDN, 06-16, 0.5t	SS.B029
SSDN, 06-16, 0.5t	SS.B030
SSDN, 06-16, 0.5t	SS.B031
SSDN, 06-16, 0.5t	SS.B032
SSDN, 06-16, 0.5t	SS.B033
SSDN, 06-16, 0.5t	SS.B035
SSDN, 06-16, 0.5t	SS.B036
SSDN, 06-16, 0.5t	SS.B038
SSDN, 06-16, 0.5t	SS.B041
SSDN, 06-16, 0.5t	SS.B042
SSDN, 06-16, 0.5t	SS.B043
SSDN, 06-16, 0.5t	SS.B044
SSDN, 06-16, 0.5t	SS.B047
SSDN, 06-16, 0.5t	SS.B048
SSDN, 06-16, 0.5t	SS.B049-SS.B050
SSDN, 06-16, 0.5t	SS.B051
SSDN, 06-16, 0.5t	SS.B052
SSDN, 06-16, 0.5t	SS.B053
SSDN, 06-16, 0.5t	SS.B054
SSDN, 06-16, 0.5t	SS.B055
SSDN, 06-16, 0.5t	SS.B057
SSDN, 06-16, 0.5t	SS.B058
SSDN, 06-16, 0.5t	SS.B059
SSDN, 06-16, 0.5t	SS.B060
SSDN, 06-16, 0.5t	SS.B062
SSDN, 06-16, 0.5t	SS.B064
SSDN, 06-16, 0.5t	SS.B066
SSDN, 06-16, 0.5t	SS.B067
SSDN, 06-16, 0.5t	SS.B069
SSDN, 06-16, 0.5t	SS.B070
SSDN, 06-16, 0.5t	SS.B072
SSDN, 06-16, 0.5t	SS.B073
SSDN, 06-16, 0.5t	SS.B074
SSDN, 06-16, 0.5t	SS.B077
SSDN, 06-16, 0.5t	SS.B078
SSDN, 06-16, 0.5t	SS.B080
SSDN, 06-16, 0.5t	SS.B082
SSDN, 06-16, 0.5t	SS.A001
SSDN, 06-16, 0.5t	SS.A002
SSDN, 06-16, 0.5t	SS.A003-SS.A011
SSDN, 06-16, 0.5t	SS.A004
SSDN, 06-16, 0.5t	SS.A005
SSDN, 06-16, 0.5t	SS.A006-SS.A014
SSDN, 06-16, 0.5t	SS.A007
SSDN, 06-16, 0.5t	SS.A017
SSDN, 06-16, 0.5t	SS.A018
SSDN, 06-16, 0.5t	SS.A019
SSDN, 06-16, 0.5t	SS.A021
SSDN, 06-16, 0.5t	SS.A022
SSDN, 06-16, 0.5t	SS.A027
SSDN, 06-16, 0.5t	SS.A028
SSDN, 06-16, 0.5t	SS.A029
SSDN, 06-16, 0.5t	SS.A030
SSDN, 06-16, 0.5t	SS.A031
SSDN, 06-16, 0.5t	SS.A032
SSDN, 06-16, 0.5t	SS.A033
SSDN, 06-16, 0.5t	SS.A034
SSDN, 06-16, 0.5t	SS.A035
SSDN, 06-16, 0.5t	SS.A037
SSDN, 06-16, 0.5t	SS.A038
SSDN, 06-16, 0.5t	SS.A039
SSDN, 06-16, 0.5t	SS.A043
SSDN, 06-16, 0.5t	SS.A044
SSDN, 06-16, 0.5t	SS.A045
SSDN, 06-16, 0.5t	SS.A046
SSDN, 06-16, 0.5t	SS.A047
SSDN, 06-16, 0.5t	SS.A050
SSDN, 06-16, 0.5t	SS.A051
SSDN, 06-16, 0.5t	SS.A052
SSDN, 06-16, 0.5t	SS.A053
KEN, 06-14, 2.2t	KE.A003-KE.A095
KEN, 06-14, 2.2t	KE.A005-KE.A116
KEN, 06-14, 2.2t	KE.A006
KEN, 06-14, 2.2t	KE.A007
KEN, 06-14, 2.2t	KE.A008-KE.A162
KEN, 06-14, 2.2t	KE.A009-KE.A020
KEN, 06-14, 2.2t	KE.A010-KE.A034
KEN, 06-14, 2.2t	KE.A011-KE.A075
KEN, 06-14, 2.2t	KE.A012-KE.A145
KEN, 06-14, 2.2t	KE.A014-KE.A159
KEN, 06-14, 2.2t	KE.A015
KEN, 06-14, 2.2t	KE.A016-KE.A166
KEN, 06-14, 2.2t	KE.A017-KE.A133
KEN, 06-14, 2.2t	KE.A018-KE.A188
KEN, 06-14, 2.2t	KE.A019
KEN, 06-14, 2.2t	KE.A021
KEN, 06-14, 2.2t	KE.A022-KE.A048
KEN, 06-14, 2.2t	KE.A023
KEN, 06-14, 2.2t	KE.A025-KE.A128
KEN, 06-14, 2.2t	KE.A026-KE.A077
KEN, 06-14, 2.2t	KE.A027-KE.A082
KEN, 06-14, 2.2t	KE.A028
KEN, 06-14, 2.2t	KE.A029
KEN, 06-14, 2.2t	KE.A030
KEN, 06-14, 2.2t	KE.A031-KE.A032
KEN, 06-14, 2.2t	KE.A033-KE.A164
KEN, 06-14, 2.2t	KE.A036
KEN, 06-14, 2.2t	KE.A039
KEN, 06-14, 2.2t	KE.A040
KEN, 06-14, 2.2t	KE.A041
KEN, 06-14, 2.2t	KE.A043
KEN, 06-14, 2.2t	KE.A044
KEN, 06-14, 2.2t	KE.A045
KEN, 06-14, 2.2t	KE.A046
KEN, 06-14, 2.2t	KE.A047-KE.A132
KEN, 06-14, 2.2t	KE.A049-KE.A063
KEN, 06-14, 2.2t	KE.A050
KEN, 06-14, 2.2t	KE.A051
KEN, 06-14, 2.2t	KE.A052
KEN, 06-14, 2.2t	KE.A053-KE.A160
KEN, 06-14, 2.2t	KE.A054
KEN, 06-14, 2.2t	KE.A055-KE.A091
KEN, 06-14, 2.2t	KE.A056
KEN, 06-14, 2.2t	KE.A057-KE.A126
KEN, 06-14, 2.2t	KE.A058
KEN, 06-14, 2.2t	KE.A059
KEN, 06-14, 2.2t	KE.A060-KE.A064
KEN, 06-14, 2.2t	KE.A061
KEN, 06-14, 2.2t	KE.A062
KEN, 06-14, 2.2t	KE.A065-KE.A067
KEN, 06-14, 2.2t	KE.A071-KE.A090
KEN, 06-14, 2.2t	KE.A072-KE.A087
KEN, 06-14, 2.2t	KE.A074
KEN, 06-14, 2.2t	KE.A076
KEN, 06-14, 2.2t	KE.A079
KEN, 06-14, 2.2t	KE.A080-KE.A163
KEN, 06-14, 2.2t	KE.A081-KE.A084
KEN, 06-14, 2.2t	KE.A083-KE.A136
KEN, 06-14, 2.2t	KE.A085
KEN, 06-14, 2.2t	KE.A086-KE.A129
KEN, 06-14, 2.2t	KE.A089
KEN, 06-14, 2.2t	KE.A092-KE.A094
KEN, 06-14, 2.2t	KE.A093-KE.A114
KEN, 06-14, 2.2t	KE.A097
KEN, 06-14, 2.2t	KE.A100
KEN, 06-14, 2.2t	KE.A101
KEN, 06-14, 2.2t	KE.A103
KEN, 06-14, 2.2t	KE.A104
KEN, 06-14, 2.2t	KE.A105-KE.A172
KEN, 06-14, 2.2t	KE.A106-KE.A147
KEN, 06-14, 2.2t	KE.A107
KEN, 06-14, 2.2t	KE.A110-KE.A168
KEN, 06-14, 2.2t	KE.A111
KEN, 06-14, 2.2t	KE.A113
KEN, 06-14, 2.2t	KE.A115
KEN, 06-14, 2.2t	KE.A117-KE.A154
KEN, 06-14, 2.2t	KE.A118
KEN, 06-14, 2.2t	KE.A119
KEN, 06-14, 2.2t	KE.A120
KEN, 06-14, 2.2t	KE.A122-KE.A125
KEN, 06-14, 2.2t	KE.A123
KEN, 06-14, 2.2t	KE.A124
KEN, 06-14, 2.2t	KE.A127-KE.A155
KEN, 06-14, 2.2t	KE.A130
KEN, 06-14, 2.2t	KE.A131
KEN, 06-14, 2.2t	KE.A135-KE.A137
KEN, 06-14, 2.2t	KE.A138
KEN, 06-14, 2.2t	KE.A139
KEN, 06-14, 2.2t	KE.A140-KE.A141
KEN, 06-14, 2.2t	KE.A143
KEN, 06-14, 2.2t	KE.A144
KEN, 06-14, 2.2t	KE.A146
KEN, 06-14, 2.2t	KE.A148
KEN, 06-14, 2.2t	KE.A152
KEN, 06-14, 2.2t	KE.A153
KEN, 06-14, 2.2t	KE.A156
KEN, 06-14, 2.2t	KE.A158
KEN, 06-14, 2.2t	KE.A161
KEN, 06-14, 2.2t	KE.A165
KEN, 06-14, 2.2t	KE.A167-KE.A180
KEN, 06-14, 2.2t	KE.A171
KEN, 06-14, 2.2t	KE.A174
KEN, 06-14, 2.2t	KE.A177
KEN, 06-14, 2.2t	KE.A181-KE.A184
KEN, 06-14, 2.2t	KE.A182
KEN, 06-14, 2.2t	KE.A183
KEN, 06-14, 2.2t	KE.A187
KEN, 06-14, 2.2t	KE.A190
KEN, 06-14, 2.2t	KE.A191
KEN, 06-14, 2.2t	KE.A193
KEN, 06-14, 2.2t	KE.A194
KEN, 06-14, 2.2t	KE.A195
KEN, 12-16, 1.0t	KE.B002
KEN, 12-16, 1.0t	KE.B003
KEN, 12-16, 1.0t	KE.B004
KEN, 12-16, 1.0t	KE.B005-KE.B016
KEN, 12-16, 1.0t	KE.B006
KEN, 12-16, 1.0t	KE.B010
KEN, 12-16, 1.0t	KE.B011
KEN, 12-16, 1.0t	KE.B013-KE.B014
KEN, 12-16, 1.0t	KE.B018
KEN, 12-16, 1.0t	KE.B021
KEN, 12-16, 1.0t	KE.B022
KEN, 12-16, 1.0t	KE.B023
KEN, 12-16, 1.0t	KE.B024-KE.B025
KEN, 12-16, 1.0t	KE.B026
KEN, 12-16, 1.0t	KE.B027
KEN, 12-16, 1.0t	KE.B028-KE.B056
KEN, 12-16, 1.0t	KE.B029
KEN, 12-16, 1.0t	KE.B030-KE.B050
KEN, 12-16, 1.0t	KE.B031
KEN, 12-16, 1.0t	KE.B033-KE.B052
KEN, 12-16, 1.0t	KE.B035
KEN, 12-16, 1.0t	KE.B036
KEN, 12-16, 1.0t	KE.B037-KE.B115
KEN, 12-16, 1.0t	KE.B038
KEN, 12-16, 1.0t	KE.B039-KE.B114
KEN, 12-16, 1.0t	KE.B041
KEN, 12-16, 1.0t	KE.B042
KEN, 12-16, 1.0t	KE.B044
KEN, 12-16, 1.0t	KE.B045
KEN, 12-16, 1.0t	KE.B047
KEN, 12-16, 1.0t	KE.B049
KEN, 12-16, 1.0t	KE.B051
KEN, 12-16, 1.0t	KE.B054
KEN, 12-16, 1.0t	KE.B055
KEN, 12-16, 1.0t	KE.B057
KEN, 12-16, 1.0t	KE.B058
KEN, 12-16, 1.0t	KE.B060
KEN, 12-16, 1.0t	KE.B062
KEN, 12-16, 1.0t	KE.B065
KEN, 12-16, 1.0t	KE.B067
KEN, 12-16, 1.0t	KE.B068
KEN, 12-16, 1.0t	KE.B069
KEN, 12-16, 1.0t	KE.B070
KEN, 12-16, 1.0t	KE.B071-KE.B085
KEN, 12-16, 1.0t	KE.B072-KE.B084
KEN, 12-16, 1.0t	KE.B073-KE.B082
KEN, 12-16, 1.0t	KE.B074
KEN, 12-16, 1.0t	KE.B075-KE.B092
KEN, 12-16, 1.0t	KE.B076-KE.B095
KEN, 12-16, 1.0t	KE.B077
KEN, 12-16, 1.0t	KE.B078-KE.B102
KEN, 12-16, 1.0t	KE.B079
KEN, 12-16, 1.0t	KE.B080-KE.B105
KEN, 12-16, 1.0t	KE.B081
KEN, 12-16, 1.0t	KE.B083
KEN, 12-16, 1.0t	KE.B087
KEN, 12-16, 1.0t	KE.B088
KEN, 12-16, 1.0t	KE.B089
KEN, 12-16, 1.0t	KE.B090-KE.B096
KEN, 12-16, 1.0t	KE.B097
KEN, 12-16, 1.0t	KE.B103
KEN, 12-16, 1.0t	KE.B106
KEN, 12-16, 1.0t	KE.B107
KEN, 12-16, 1.0t	KE.B108
KEN, 12-16, 1.0t	KE.B110
KEN, 12-16, 1.0t	KE.B112
KEN, 12-16, 1.0t	KE.B113
KEN, 12-16, 1.0t	KE.B117
KEN, 12-16, 1.0t	KE.B118
KEN, 12-16, 1.0t	KE.B119
MYS, 01-17, 0.85t	MY.D01
MYS, 01-17, 0.85t	MY.D02
MYS, 01-17, 0.85t	MY.D04
MYS, 01-17, 0.85t	MY.D05
MYS, 01-17, 0.85t	MY.D06
MYS, 01-17, 0.85t	MY.D07-MY.D21
MYS, 01-17, 0.85t	MY.D08
MYS, 01-17, 0.85t	MY.D09-MY.D46
MYS, 01-17, 0.85t	MY.D10
MYS, 01-17, 0.85t	MY.D11-MY.D44
MYS, 01-17, 0.85t	MY.D12
MYS, 01-17, 0.85t	MY.D13
MYS, 01-17, 0.85t	MY.D15
MYS, 01-17, 0.85t	MY.D16
MYS, 01-17, 0.85t	MY.D17-MY.D39
MYS, 01-17, 0.85t	MY.D18
MYS, 01-17, 0.85t	MY.D19
MYS, 01-17, 0.85t	MY.D20
MYS, 01-17, 0.85t	MY.D22
MYS, 01-17, 0.85t	MY.D23
MYS, 01-17, 0.85t	MY.D24
MYS, 01-17, 0.85t	MY.D26
MYS, 01-17, 0.85t	MY.D27
MYS, 01-17, 0.85t	MY.D28
MYS, 01-17, 0.85t	MY.D29
MYS, 01-17, 0.85t	MY.D30
MYS, 01-17, 0.85t	MY.D31
MYS, 01-17, 0.85t	MY.D32
MYS, 01-17, 0.85t	MY.D33
MYS, 01-17, 0.85t	MY.D34
MYS, 01-17, 0.85t	MY.D35
MYS, 01-17, 0.85t	MY.D36
MYS, 01-17, 0.85t	MY.D37
MYS, 01-17, 0.85t	MY.D38-MY.D43
MYS, 01-17, 0.85t	MY.D40
MYS, 01-17, 0.85t	MY.D41
MYS, 01-17, 0.85t	MY.D42
MYS, 01-17, 0.85t	MY.D47
MYS, 07-16, 0.15t	MY.B01
MYS, 07-16, 0.15t	MY.B02
MYS, 07-16, 0.15t	MY.B03
MYS, 07-16, 0.15t	MY.B04
MYS, 07-16, 0.15t	MY.B05
MYS, 07-16, 0.15t	MY.B07
MYS, 07-16, 0.15t	MY.B09
MYS, 07-16, 0.15t	MY.B10
MYS, 07-16, 0.15t	MY.B11
MYS, 07-16, 0.15t	MY.B12
MYS, 07-16, 0.15t	MY.B13
MYS, 07-16, 0.38t	MY.A01
MYS, 07-16, 0.38t	MY.A02
MYS, 07-16, 0.38t	MY.A03
MYS, 07-16, 0.38t	MY.A04
MYS, 07-16, 0.38t	MY.A05
MYS, 07-16, 0.38t	MY.A06
MYS, 07-16, 0.38t	MY.A08
MYS, 07-16, 0.38t	MY.A11
MYS, 07-16, 0.38t	MY.A12
MYS, 07-16, 0.38t	MY.A13
MYS, 07-16, 0.38t	MY.A14
MYS, 07-16, 0.38t	MY.A15
MYS, 07-16, 0.36t	MY.C01-MY.C02
MYS, 07-16, 0.36t	MY.C03
MYS, 07-16, 0.36t	MY.C04-MY.C08
MYS, 07-16, 0.36t	MY.C05
MYS, 07-16, 0.36t	MY.C06
MYS, 07-16, 0.36t	MY.C07
MYS, 07-16, 0.36t	MY.C09
MYS, 07-16, 0.36t	MY.C10
MYS, 07-16, 0.36t	MY.C11
MYS, 07-16, 0.36t	MY.C12
MYS, 07-16, 0.36t	MY.C13
MYS, 07-16, 0.36t	MY.C14
MYS, 07-16, 0.36t	MY.C15
MYS, 07-16, 0.36t	MY.C16
MYS, 07-16, 0.36t	MY.C17
MYS, 07-16, 0.36t	MY.C18
MYS, 07-16, 0.36t	MY.C19
MYS, 07-16, 0.36t	MY.C20
MYS, 07-16, 0.36t	MY.C21
MYS, 07-16, 0.36t	MY.C22
MYS, 07-16, 0.36t	MY.C23
MYS, 07-16, 0.36t	MY.C24
MYS, 07-16, 0.36t	MY.C25
MYS, 07-16, 0.36t	MY.C26
MYS, 07-16, 0.36t	MY.C27
MYS, 07-16, 0.36t	MY.C28
MYS, 07-16, 0.36t	MY.C29
USA, 07-17, 2.0tA	US.A01
USA, 07-17, 2.0tA	US.A02
USA, 07-17, 2.0tA	US.A03
USA, 07-17, 2.0tA	US.A07
USA, 07-17, 2.0tA	US.A11
USA, 07-17, 2.0tA	US.A12
USA, 07-17, 2.0tB	US.B001
UGA, 02-17, 1.3t	UG.D001
UGA, 02-17, 1.3t	UG.D002
UGA, 02-17, 1.3t	UG.D003
UGA, 02-17, 1.3t	UG.D005
UGA, 02-17, 1.3t	UG.D006
UGA, 02-17, 1.3t	UG.D007
UGA, 02-17, 1.3t	UG.D008
UGA, 02-17, 1.3t	UG.D009
UGA, 02-17, 1.3t	UG.D010
UGA, 02-17, 1.3t	UG.D011
UGA, 02-17, 1.3t	UG.D012-UG.D030
UGA, 02-17, 1.3t	UG.D013
UGA, 02-17, 1.3t	UG.D014
UGA, 02-17, 1.3t	UG.D015
UGA, 02-17, 1.3t	UG.D016
UGA, 02-17, 1.3t	UG.D017
UGA, 02-17, 1.3t	UG.D018
UGA, 02-17, 1.3t	UG.D019-UG.D022
UGA, 02-17, 1.3t	UG.D020-UG.D041
UGA, 02-17, 1.3t	UG.D024
UGA, 02-17, 1.3t	UG.D026
UGA, 02-17, 1.3t	UG.D027
UGA, 02-17, 1.3t	UG.D028
UGA, 02-17, 1.3t	UG.D029
UGA, 02-17, 1.3t	UG.D031
UGA, 02-17, 1.3t	UG.D032
UGA, 02-17, 1.3t	UG.D033
UGA, 02-17, 1.3t	UG.D034
UGA, 02-17, 1.3t	UG.D035
UGA, 02-17, 1.3t	UG.D036
UGA, 02-17, 1.3t	UG.D037-UG.D071
UGA, 02-17, 1.3t	UG.D038
UGA, 02-17, 1.3t	UG.D039
UGA, 02-17, 1.3t	UG.D040
UGA, 02-17, 1.3t	UG.D042-UG.D075
UGA, 02-17, 1.3t	UG.D043
UGA, 02-17, 1.3t	UG.D044
UGA, 02-17, 1.3t	UG.D045-UG.D048
UGA, 02-17, 1.3t	UG.D046
UGA, 02-17, 1.3t	UG.D049-UG.D059
UGA, 02-17, 1.3t	UG.D050
UGA, 02-17, 1.3t	UG.D051
UGA, 02-17, 1.3t	UG.D054
UGA, 02-17, 1.3t	UG.D055
UGA, 02-17, 1.3t	UG.D056
UGA, 02-17, 1.3t	UG.D057
UGA, 02-17, 1.3t	UG.D058
UGA, 02-17, 1.3t	UG.D060
UGA, 02-17, 1.3t	UG.D062
UGA, 02-17, 1.3t	UG.D064
UGA, 02-17, 1.3t	UG.D065
UGA, 02-17, 1.3t	UG.D066
UGA, 02-17, 1.3t	UG.D067
UGA, 02-17, 1.3t	UG.D068
UGA, 02-17, 1.3t	UG.D070
UGA, 02-17, 1.3t	UG.D072
UGA, 02-17, 1.3t	UG.D073
UGA, 02-17, 1.3t	UG.D076
UGA, 02-17, 1.3t	UG.D077
UGA, 02-17, 1.3t	UG.D078
UGA, 02-17, 1.3t	UG.D079
UGA, 02-17, 1.3t	UG.D080
UGA, 02-17, 1.3t	UG.D081
UGA, 02-17, 1.3t	UG.D082
SGP, 03-18, 3.3t	SG.A001-SG.A149
SGP, 03-18, 3.3t	SG.A002
SGP, 03-18, 3.3t	SG.A003
SGP, 03-18, 3.3t	SG.A004
SGP, 03-18, 3.3t	SG.A005
SGP, 03-18, 3.3t	SG.A006
SGP, 03-18, 3.3t	SG.A007
SGP, 03-18, 3.3t	SG.A008
SGP, 03-18, 3.3t	SG.A009
SGP, 03-18, 3.3t	SG.A010-SG.A012
SGP, 03-18, 3.3t	SG.A011-SG.A130
SGP, 03-18, 3.3t	SG.A013
SGP, 03-18, 3.3t	SG.A014
SGP, 03-18, 3.3t	SG.A015
SGP, 03-18, 3.3t	SG.A016
SGP, 03-18, 3.3t	SG.A017
SGP, 03-18, 3.3t	SG.A018-SG.A210
SGP, 03-18, 3.3t	SG.A019
SGP, 03-18, 3.3t	SG.A020
SGP, 03-18, 3.3t	SG.A021
SGP, 03-18, 3.3t	SG.A022
SGP, 03-18, 3.3t	SG.A023-SG.A244
SGP, 03-18, 3.3t	SG.A024
SGP, 03-18, 3.3t	SG.A025
SGP, 03-18, 3.3t	SG.A026
SGP, 03-18, 3.3t	SG.A027
SGP, 03-18, 3.3t	SG.A028
SGP, 03-18, 3.3t	SG.A029
SGP, 03-18, 3.3t	SG.A030-SG.A215
SGP, 03-18, 3.3t	SG.A031
SGP, 03-18, 3.3t	SG.A032
SGP, 03-18, 3.3t	SG.A033
SGP, 03-18, 3.3t	SG.A034
SGP, 03-18, 3.3t	SG.A035
SGP, 03-18, 3.3t	SG.A036
SGP, 03-18, 3.3t	SG.A037
SGP, 03-18, 3.3t	SG.A038
SGP, 03-18, 3.3t	SG.A039
SGP, 03-18, 3.3t	SG.A040-SG.A060
SGP, 03-18, 3.3t	SG.A041
SGP, 03-18, 3.3t	SG.A042
SGP, 03-18, 3.3t	SG.A043
SGP, 03-18, 3.3t	SG.A044
SGP, 03-18, 3.3t	SG.A045
SGP, 03-18, 3.3t	SG.A046
SGP, 03-18, 3.3t	SG.A047
SGP, 03-18, 3.3t	SG.A048
SGP, 03-18, 3.3t	SG.A049
SGP, 03-18, 3.3t	SG.A050
SGP, 03-18, 3.3t	SG.A051
SGP, 03-18, 3.3t	SG.A052-SG.A053
SGP, 03-18, 3.3t	SG.A054-SG.A075
SGP, 03-18, 3.3t	SG.A055
SGP, 03-18, 3.3t	SG.A056
SGP, 03-18, 3.3t	SG.A057
SGP, 03-18, 3.3t	SG.A058
SGP, 03-18, 3.3t	SG.A059
SGP, 03-18, 3.3t	SG.A061
SGP, 03-18, 3.3t	SG.A062-SG.A064
SGP, 03-18, 3.3t	SG.A063
SGP, 03-18, 3.3t	SG.A065
SGP, 03-18, 3.3t	SG.A066
SGP, 03-18, 3.3t	SG.A067
SGP, 03-18, 3.3t	SG.A068
SGP, 03-18, 3.3t	SG.A069
SGP, 03-18, 3.3t	SG.A070
SGP, 03-18, 3.3t	SG.A071
SGP, 03-18, 3.3t	SG.A072
SGP, 03-18, 3.3t	SG.A073
SGP, 03-18, 3.3t	SG.A074
SGP, 03-18, 3.3t	SG.A076
SGP, 03-18, 3.3t	SG.A077
SGP, 03-18, 3.3t	SG.A078
SGP, 03-18, 3.3t	SG.A079
SGP, 03-18, 3.3t	SG.A080-SG.A232
SGP, 03-18, 3.3t	SG.A081
SGP, 03-18, 3.3t	SG.A082
SGP, 03-18, 3.3t	SG.A083
SGP, 03-18, 3.3t	SG.A084
SGP, 03-18, 3.3t	SG.A085
SGP, 03-18, 3.3t	SG.A086
SGP, 03-18, 3.3t	SG.A088-SG.A176
SGP, 03-18, 3.3t	SG.A089
SGP, 03-18, 3.3t	SG.A090
SGP, 03-18, 3.3t	SG.A091
SGP, 03-18, 3.3t	SG.A092
SGP, 03-18, 3.3t	SG.A093
SGP, 03-18, 3.3t	SG.A094
SGP, 03-18, 3.3t	SG.A095
SGP, 03-18, 3.3t	SG.A096
SGP, 03-18, 3.3t	SG.A097
SGP, 03-18, 3.3t	SG.A098
SGP, 03-18, 3.3t	SG.A099
SGP, 03-18, 3.3t	SG.A100
SGP, 03-18, 3.3t	SG.A101
SGP, 03-18, 3.3t	SG.A102
SGP, 03-18, 3.3t	SG.A103-SG.A238
SGP, 03-18, 3.3t	SG.A104
SGP, 03-18, 3.3t	SG.A105
SGP, 03-18, 3.3t	SG.A106-SG.A199
SGP, 03-18, 3.3t	SG.A107-SG.A193
SGP, 03-18, 3.3t	SG.A108
SGP, 03-18, 3.3t	SG.A109
SGP, 03-18, 3.3t	SG.A110
SGP, 03-18, 3.3t	SG.A111
SGP, 03-18, 3.3t	SG.A112
SGP, 03-18, 3.3t	SG.A113
SGP, 03-18, 3.3t	SG.A114
SGP, 03-18, 3.3t	SG.A115
SGP, 03-18, 3.3t	SG.A116
SGP, 03-18, 3.3t	SG.A117
SGP, 03-18, 3.3t	SG.A118
SGP, 03-18, 3.3t	SG.A119
SGP, 03-18, 3.3t	SG.A120
SGP, 03-18, 3.3t	SG.A121
SGP, 03-18, 3.3t	SG.A122
SGP, 03-18, 3.3t	SG.A123-SG.A192
SGP, 03-18, 3.3t	SG.A124
SGP, 03-18, 3.3t	SG.A125-SG.A156
SGP, 03-18, 3.3t	SG.A126
SGP, 03-18, 3.3t	SG.A127
SGP, 03-18, 3.3t	SG.A128
SGP, 03-18, 3.3t	SG.A129
SGP, 03-18, 3.3t	SG.A131-SG.A200
SGP, 03-18, 3.3t	SG.A132
SGP, 03-18, 3.3t	SG.A133-SG.A177
SGP, 03-18, 3.3t	SG.A134
SGP, 03-18, 3.3t	SG.A135
SGP, 03-18, 3.3t	SG.A136
SGP, 03-18, 3.3t	SG.A137
SGP, 03-18, 3.3t	SG.A138
SGP, 03-18, 3.3t	SG.A139
SGP, 03-18, 3.3t	SG.A140
SGP, 03-18, 3.3t	SG.A141
SGP, 03-18, 3.3t	SG.A142
SGP, 03-18, 3.3t	SG.A143
SGP, 03-18, 3.3t	SG.A144
SGP, 03-18, 3.3t	SG.A145
SGP, 03-18, 3.3t	SG.A146
SGP, 03-18, 3.3t	SG.A147
SGP, 03-18, 3.3t	SG.A148
SGP, 03-18, 3.3t	SG.A150
SGP, 03-18, 3.3t	SG.A151
SGP, 03-18, 3.3t	SG.A152
SGP, 03-18, 3.3t	SG.A153
SGP, 03-18, 3.3t	SG.A154
SGP, 03-18, 3.3t	SG.A155
SGP, 03-18, 3.3t	SG.A157
SGP, 03-18, 3.3t	SG.A158
SGP, 03-18, 3.3t	SG.A159
SGP, 03-18, 3.3t	SG.A160
SGP, 03-18, 3.3t	SG.A161
SGP, 03-18, 3.3t	SG.A162
SGP, 03-18, 3.3t	SG.A163
SGP, 03-18, 3.3t	SG.A164
SGP, 03-18, 3.3t	SG.A165
SGP, 03-18, 3.3t	SG.A166
SGP, 03-18, 3.3t	SG.A167
SGP, 03-18, 3.3t	SG.A168
SGP, 03-18, 3.3t	SG.A169
SGP, 03-18, 3.3t	SG.A170
SGP, 03-18, 3.3t	SG.A171
SGP, 03-18, 3.3t	SG.A172
SGP, 03-18, 3.3t	SG.A173-SG.A217
SGP, 03-18, 3.3t	SG.A174
SGP, 03-18, 3.3t	SG.A175
SGP, 03-18, 3.3t	SG.A178
SGP, 03-18, 3.3t	SG.A179
SGP, 03-18, 3.3t	SG.A180
SGP, 03-18, 3.3t	SG.A181
SGP, 03-18, 3.3t	SG.A182
SGP, 03-18, 3.3t	SG.A183
SGP, 03-18, 3.3t	SG.A184
SGP, 03-18, 3.3t	SG.A185
SGP, 03-18, 3.3t	SG.A186
SGP, 03-18, 3.3t	SG.A187
SGP, 03-18, 3.3t	SG.A188
SGP, 03-18, 3.3t	SG.A189-SG.A196
SGP, 03-18, 3.3t	SG.A190
SGP, 03-18, 3.3t	SG.A191
SGP, 03-18, 3.3t	SG.A194
SGP, 03-18, 3.3t	SG.A195
SGP, 03-18, 3.3t	SG.A197
SGP, 03-18, 3.3t	SG.A198
SGP, 03-18, 3.3t	SG.A201
SGP, 03-18, 3.3t	SG.A202
SGP, 03-18, 3.3t	SG.A204
SGP, 03-18, 3.3t	SG.A205
SGP, 03-18, 3.3t	SG.A206
SGP, 03-18, 3.3t	SG.A207
SGP, 03-18, 3.3t	SG.A208
SGP, 03-18, 3.3t	SG.A209
SGP, 03-18, 3.3t	SG.A211
SGP, 03-18, 3.3t	SG.A212
SGP, 03-18, 3.3t	SG.A213
SGP, 03-18, 3.3t	SG.A214
SGP, 03-18, 3.3t	SG.A216
SGP, 03-18, 3.3t	SG.A218
SGP, 03-18, 3.3t	SG.A220
SGP, 03-18, 3.3t	SG.A221
SGP, 03-18, 3.3t	SG.A222
SGP, 03-18, 3.3t	SG.A223
SGP, 03-18, 3.3t	SG.A224
SGP, 03-18, 3.3t	SG.A225
SGP, 03-18, 3.3t	SG.A226
SGP, 03-18, 3.3t	SG.A227
SGP, 03-18, 3.3t	SG.A228
SGP, 03-18, 3.3t	SG.A230
SGP, 03-18, 3.3t	SG.A231
